0.089	-21.38	-23.37	1117.78	0.00	2.09	0.04	
0.090	-21.65	-24.38	1118.66	0.00	2.09	0.05	
0.091	-22.35	-25.35	1119.01	-0.00	2.10	0.04	
0.092	-21.91	-23.98	1118.31	-0.00	2.10	0.04	
0.093	-23.41	-25.22	1120.42	-0.01	2.11	0.05	
0.094	-23.23	-25.53	1120.60	-0.01	2.11	0.04	
0.095	-23.85	-25.00	1120.95	-0.01	2.12	0.04	
0.096	-24.20	-25.70	1121.48	-0.02	2.12	0.04	
0.097	-24.73	-25.79	1122.36	-0.02	2.13	0.04	
0.098	-24.90	-26.32	1122.89	-0.02	2.13	0.04	
0.099	-26.40	-25.48	1124.30	-0.02	2.14	0.04	
0.100	-26.49	-25.66	1124.48	-0.02	2.14	0.04	
0.101	-27.10	-26.85	1125.71	-0.02	2.15	0.05	
0.102	-28.34	-25.09	1126.59	-0.02	2.15	0.05	
0.103	-28.95	-25.17	1127.83	-0.02	2.15	0.05	
0.104	-29.83	-24.29	1128.18	-0.02	2.16	0.05	
0.105	-30.36	-23.90	1130.12	-0.02	2.16	0.05	
0.106	-30.45	-23.63	1130.12	-0.02	2.16	0.05	
0.107	-30.36	-23.76	1130.47	-0.02	2.17	0.05	
0.108	-29.48	-23.59	1131.88	-0.02	2.17	0.04	
0.109	-29.04	-22.09	1132.41	-0.02	2.17	0.04	
0.110	-28.78	-22.62	1132.76	-0.01	2.17	0.04	
0.111	-27.63	-22.35	1134.17	-0.02	2.17	0.03	
0.112	-26.40	-21.51	1134.52	-0.01	2.17	0.03	
0.113	-25.34	-21.51	1134.88	-0.02	2.18	0.02	
0.114	-24.11	-21.03	1135.40	-0.02	2.18	0.02	
0.115	-22.35	-21.38	1135.76	-0.02	2.18	0.02	
0.116	-22.18	-21.07	1135.76	-0.02	2.18	0.01	
0.117	-20.86	-21.34	1136.99	-0.02	2.18	0.01	
0.118	-20.24	-21.51	1136.99	-0.03	2.18	0.00	
0.119	-19.62	-21.87	1137.70	-0.03	2.17	0.00	
0.120	-18.04	-22.53	1137.17	-0.03	2.18	0.00	
0.121	-18.66	-23.90	1136.99	-0.03	2.18	-0.00	
0.122	-17.86	-23.68	1136.99	-0.04	2.18	-0.00	
0.123	-17.86	-24.78	1138.05	-0.04	2.18	-0.01	
0.124	-17.69	-24.91	1137.52	-0.05	2.18	-0.01	
0.125	-17.42	-26.63	1137.17	-0.05	2.18	-0.01	
0.126	-16.98	-26.72	1136.29	-0.05	2.18	-0.01	
0.127	-18.57	-27.11	1136.81	-0.05	2.18	-0.01	
0.128	-17.51	-27.86	1136.46	-0.06	2.18	-0.01	
0.129	-17.25	-28.22	1136.46	-0.06	2.18	-0.01	
0.130	-18.22	-29.72	1136.11	-0.07	2.19	-0.01	
0.131	-17.86	-29.89	1135.58	-0.07	2.19	-0.01	
0.132	-17.86	-29.76	1135.93	-0.07	2.18	-0.01	
0.133	-17.86	-30.46	1136.11	-0.08	2.19	-0.01	
0.134	-17.78	-30.91	1135.23	-0.08	2.19	-0.01	
0.135	-17.42	-31.35	1134.52	-0.09	2.19	-0.01	
0.136	-17.07	-30.99	1133.99	-0.09	2.19	-0.01	
0.137	-17.07	-32.36	1133.99	-0.10	2.19	-0.01	
0.138	-17.16	-31.74	1132.94	-0.10	2.18	-0.02	
0.139	-16.54	-32.18	1133.11	-0.10	2.19	-0.02	
0.140	-16.54	-32.93	1133.29	-0.11	2.19	-0.02	
0.141	-16.54	-32.58	1132.58	-0.11	2.19	-0.03	
0.142	-16.28	-33.29	1133.11	-0.11	2.19	-0.02	
0.143	-15.66	-32.67	1132.23	-0.12	2.19	-0.03	
0.144	-15.93	-34.26	1131.70	-0.12	2.18	-0.03	
0.145	-16.63	-34.52	1131.88	-0.13	2.18	-0.03	
0.146	-15.58	-33.11	1131.53	-0.13	2.19	-0.03	
0.147	-15.22	-34.21	1130.82	-0.13	2.19	-0.03	
0.148	-14.96	-34.70	1130.29	-0.14	2.18	-0.03	
0.149	-15.05	-34.30	1130.29	-0.14	2.18	-0.03	
0.150	-15.75	-34.26	1130.12	-0.14	2.18	-0.03	
0.151	-15.93	-35.36	1129.41	-0.15	2.18	-0.03	
0.152	-15.14	-35.89	1128.35	-0.15	2.19	-0.03	
0.153	-14.34	-35.49	1128.71	-0.16	2.18	-0.03	
0.154	-14.43	-35.98	1128.71	-0.16	2.18	-0.03	
0.155	-14.96	-36.02	1128.35	-0.17	2.18	-0.04	
0.156	-14.87	-36.06	1128.53	-0.17	2.18	-0.03	
0.157	-14.70	-36.77	1127.47	-0.17	2.18	-0.04	
0.158	-13.99	-37.03	1127.47	-0.18	2.18	-0.04	
0.159	-14.43	-36.59	1126.59	-0.18	2.18	-0.04	
0.160	-14.96	-37.34	1126.42	-0.18	2.18	-0.04	
0.161	-14.61	-36.77	1126.59	-0.19	2.18	-0.04	
0.162	-14.78	-37.47	1125.89	-0.19	2.18	-0.04	
0.163	-14.87	-37.03	1126.06	-0.20	2.18	-0.04	
0.164	-15.05	-37.52	1125.36	-0.20	2.18	-0.04	
0.165	-14.70	-38.00	1124.83	-0.20	2.19	-0.04	
0.166	-14.43	-37.83	1124.30	-0.21	2.18	-0.04	
0.167	-15.22	-39.02	1124.30	-0.21	2.18	-0.04	
0.168	-14.61	-38.58	1123.77	-0.21	2.19	-0.04	
0.169	-14.52	-38.62	1123.07	-0.22	2.18	-0.04	
0.170	-15.14	-39.19	1122.89	-0.22	2.18	-0.05	
0.171	-15.31	-39.94	1123.24	-0.22	2.19	-0.04	
0.172	-15.66	-39.46	1123.07	-0.23	2.18	-0.04	
0.173	-15.75	-39.90	1122.19	-0.23	2.19	-0.04	
0.174	-16.02	-40.08	1122.71	-0.24	2.19	-0.04	
0.175	-14.96	-40.87	1122.36	-0.24	2.19	-0.04	
0.176	-16.02	-40.65	1121.66	-0.24	2.19	-0.04	
0.177	-16.28	-40.91	1120.60	-0.24	2.19	-0.04	
0.178	-16.02	-42.37	1120.95	-0.25	2.19	-0.04	
0.179	-16.54	-42.10	1120.95	-0.26	2.19	-0.04	
0.180	-17.42	-42.37	1120.95	-0.26	2.19	-0.03	
0.181	-16.90	-43.12	1120.78	-0.26	2.19	-0.03	
0.182	-17.34	-43.74	1119.72	-0.26	2.19	-0.03	
0.183	-17.60	-43.65	1119.54	-0.27	2.19	-0.03	
0.184	-17.95	-44.79	1120.25	-0.27	2.20	-0.03	
0.185	-18.66	-44.18	1120.25	-0.27	2.20	-0.03	
0.186	-19.71	-45.85	1119.37	-0.28	2.20	-0.03	
0.187	-19.54	-45.72	1119.37	-0.28	2.20	-0.02	
0.188	-20.42	-46.38	1119.01	-0.29	2.20	-0.02	
0.189	-21.03	-46.16	1119.01	-0.29	2.20	-0.02	
0.190	-22.35	-47.61	1118.48	-0.29	2.20	-0.02	
0.191	-22.44	-48.45	1119.01	-0.30	2.20	-0.02	
0.192	-22.79	-47.97	1117.78	-0.30	2.21	-0.02	
0.193	-23.41	-49.73	1117.96	-0.31	2.21	-0.01	
0.194	-24.20	-49.29	1118.48	-0.31	2.21	-0.01	
0.195	-24.38	-49.86	1118.48	-0.31	2.21	-0.01	
0.196	-25.87	-50.75	1117.96	-0.31	2.22	-0.01	
0.197	-26.14	-51.19	1118.13	-0.32	2.22	-0.01	
0.198	-27.02	-52.51	1117.78	-0.32	2.22	-0.01	
0.199	-26.93	-51.98	1117.96	-0.32	2.22	-0.00	
0.200	-28.34	-52.64	1117.43	-0.33	2.22	0.00	
0.201	-29.30	-53.74	1117.78	-0.33	2.22	0.01	
0.202	-29.48	-53.61	1117.96	-0.33	2.23	0.01	
0.203	-31.59	-54.23	1117.96	-0.34	2.23	0.01	
0.204	-31.68	-54.58	1117.96	-0.34	2.23	0.01	
0.205	-33.00	-55.42	1117.96	-0.34	2.23	0.02	
0.206	-34.14	-55.86	1118.66	-0.34	2.24	0.02	
0.207	-35.11	-55.90	1118.31	-0.34	2.24	0.02	
0.208	-36.26	-56.43	1119.19	-0.35	2.24	0.02	
0.209	-37.49	-57.31	1119.01	-0.35	2.24	0.03	
0.210	-38.10	-57.36	1119.54	-0.35	2.24	0.03	
0.211	-39.16	-57.18	1119.54	-0.36	2.25	0.03	
0.212	-39.60	-57.14	1119.54	-0.35	2.25	0.03	
0.213	-39.69	-57.27	1120.42	-0.36	2.25	0.03	
0.214	-41.09	-57.89	1119.01	-0.36	2.25	0.04	
0.215	-42.06	-57.53	1120.78	-0.36	2.25	0.04	
0.216	-43.21	-57.40	1120.42	-0.36	2.25	0.04	
0.217	-43.21	-58.46	1120.78	-0.36	2.26	0.04	
0.218	-44.35	-58.02	1121.13	-0.36	2.26	0.04	
0.219	-45.14	-57.14	1120.95	-0.37	2.26	0.04	
0.220	-44.44	-57.84	1121.66	-0.37	2.26	0.05	
0.221	-44.79	-58.24	1122.54	-0.37	2.26	0.04	
0.222	-45.41	-57.53	1122.54	-0.37	2.26	0.05	
0.223	-45.76	-57.62	1122.89	-0.37	2.26	0.05	
0.224	-47.08	-58.46	1122.71	-0.37	2.26	0.05	
0.225	-46.64	-57.71	1124.30	-0.37	2.26	0.05	
0.226	-46.81	-57.98	1123.60	-0.37	2.26	0.05	
0.227	-46.37	-57.71	1123.77	-0.37	2.26	0.05	
0.228	-46.73	-57.53	1125.18	-0.37	2.26	0.05	
0.229	-47.17	-58.20	1124.12	-0.37	2.26	0.05	
0.230	-47.43	-57.98	1125.01	-0.37	2.26	0.04	
0.231	-47.17	-58.42	1125.36	-0.38	2.26	0.05	
0.232	-46.99	-58.86	1126.06	-0.38	2.26	0.05	
0.233	-47.17	-58.72	1126.06	-0.38	2.25	0.04	
0.234	-46.55	-59.34	1126.59	-0.38	2.25	0.04	
0.235	-47.34	-59.92	1127.12	-0.38	2.25	0.04	
0.236	-46.55	-60.05	1126.59	-0.38	2.25	0.04	
0.237	-45.58	-60.31	1128.18	-0.38	2.25	0.04	
0.238	-46.37	-61.02	1127.47	-0.38	2.24	0.04	
0.239	-45.41	-61.24	1128.00	-0.38	2.25	0.03	
0.240	-45.76	-61.81	1128.18	-0.39	2.24	0.03	
0.241	-44.97	-62.56	1127.83	-0.39	2.24	0.03	
0.242	-44.53	-62.52	1128.71	-0.39	2.24	0.03	
0.243	-45.32	-62.96	1128.71	-0.39	2.24	0.03	
0.244	-43.65	-63.00	1128.53	-0.39	2.23	0.03	
0.245	-43.47	-62.56	1128.71	-0.39	2.23	0.03	
0.246	-43.03	-63.13	1129.41	-0.40	2.23	0.03	
0.247	-43.65	-63.44	1128.71	-0.40	2.23	0.03	
0.248	-42.85	-63.93	1128.35	-0.40	2.22	0.03	
0.249	-43.12	-63.57	1128.71	-0.40	2.22	0.03	
0.250	-41.80	-62.87	1128.88	-0.40	2.21	0.03	
0.251	-41.53	-64.06	1129.24	-0.40	2.21	0.02	
0.252	-41.09	-63.88	1128.71	-0.41	2.21	0.02	
0.253	-39.86	-64.15	1129.41	-0.41	2.21	0.02	
0.254	-39.51	-64.59	1129.94	-0.41	2.20	0.02	
0.255	-39.25	-64.54	1128.71	-0.41	2.20	0.02	
0.256	-39.33	-64.06	1129.59	-0.41	2.20	0.02	
0.257	-38.01	-63.97	1129.06	-0.41	2.19	0.02	
0.258	-37.93	-64.37	1128.71	-0.42	2.19	0.02	
0.259	-37.75	-63.80	1130.12	-0.42	2.19	0.01	
0.260	-36.96	-64.41	1129.59	-0.42	2.18	0.01	
0.261	-36.61	-64.63	1128.88	-0.42	2.18	0.01	
0.262	-36.17	-64.46	1129.59	-0.42	2.18	0.01	
0.263	-35.64	-64.68	1129.24	-0.42	2.18	0.01	
0.264	-35.20	-64.63	1129.76	-0.43	2.17	0.01	
0.265	-34.14	-64.10	1128.88	-0.43	2.17	0.01	
0.266	-33.35	-63.66	1129.41	-0.43	2.16	0.01	
0.267	-33.53	-63.35	1129.41	-0.43	2.16	0.01	
0.268	-32.56	-63.80	1128.88	-0.43	2.16	0.00	
0.269	-32.91	-64.02	1128.53	-0.43	2.15	0.01	
0.270	-31.94	-62.83	1129.24	-0.43	2.15	0.00	
0.271	-31.24	-63.53	1127.83	-0.44	2.14	0.00	
0.272	-31.06	-63.66	1128.35	-0.44	2.14	0.00	
0.273	-29.74	-63.75	1128.35	-0.44	2.14	0.00	
0.274	-29.39	-63.66	1128.00	-0.44	2.13	-0.00	
0.275	-29.39	-62.60	1128.18	-0.44	2.13	0.00	
0.276	-28.25	-62.83	1128.00	-0.45	2.13	0.00	
0.277	-28.34	-62.87	1128.53	-0.45	2.12	-0.00	
0.278	-27.81	-62.69	1128.00	-0.45	2.12	0.00	
0.279	-26.22	-62.30	1126.94	-0.45	2.11	-0.00	
0.280	-26.49	-62.21	1127.65	-0.45	2.11	-0.00	
0.281	-25.61	-61.99	1127.12	-0.45	2.11	-0.00	
0.282	-25.08	-61.68	1126.24	-0.45	2.10	-0.00	
0.283	-24.90	-61.06	1126.77	-0.46	2.10	-0.00	
0.284	-23.85	-61.90	1127.30	-0.46	2.10	-0.00	
0.285	-23.23	-61.19	1126.42	-0.46	2.09	-0.00	
0.286	-21.91	-61.19	1126.42	-0.46	2.09	-0.00	
0.287	-22.09	-60.62	1125.89	-0.46	2.09	-0.00	
0.288	-21.12	-61.19	1126.06	-0.47	2.08	-0.00	
0.289	-20.24	-60.71	1125.01	-0.47	2.08	0.00	
0.290	-20.15	-60.75	1125.01	-0.47	2.08	0.00	
0.291	-19.18	-60.89	1125.18	-0.47	2.07	0.00	
0.292	-18.92	-60.80	1125.53	-0.47	2.07	0.00	
0.293	-18.13	-61.28	1124.12	-0.48	2.07	0.00	
0.294	-17.34	-61.37	1124.83	-0.48	2.07	0.00	
0.295	-16.81	-61.28	1124.12	-0.49	2.06	0.01	
0.296	-16.37	-61.15	1123.77	-0.49	2.06	0.01	
0.297	-14.78	-61.68	1123.95	-0.49	2.06	0.01	
0.298	-14.61	-61.55	1124.30	-0.49	2.06	0.01	
0.299	-14.52	-61.90	1124.12	-0.49	2.06	0.01	
0.300	-14.43	-61.81	1124.65	-0.50	2.05	0.01	
0.301	-13.11	-63.31	1124.12	-0.50	2.05	0.01	
0.302	-12.94	-62.65	1123.07	-0.50	2.05	0.02	
0.303	-12.94	-62.47	1123.42	-0.50	2.04	0.02	
0.304	-12.50	-62.87	1123.77	-0.51	2.04	0.02	
0.305	-11.44	-63.75	1123.95	-0.51	2.04	0.02	
0.306	-11.70	-63.53	1122.89	-0.51	2.04	0.02	
0.307	-10.82	-64.24	1122.89	-0.51	2.04	0.03	
0.308	-10.03	-64.76	1123.24	-0.52	2.03	0.03	
0.309	-10.03	-64.50	1123.07	-0.52	2.04	0.03	
0.310	-9.68	-65.21	1122.36	-0.52	2.03	0.03	
0.311	-9.42	-64.68	1122.89	-0.52	2.03	0.03	
0.312	-8.71	-66.31	1123.24	-0.53	2.03	0.04	
0.313	-8.54	-66.57	1123.07	-0.53	2.03	0.04	
0.314	-8.36	-66.97	1122.89	-0.53	2.02	0.04	
0.315	-8.18	-66.70	1122.71	-0.53	2.02	0.04	
0.316	-6.78	-68.07	1122.89	-0.54	2.02	0.04	
0.317	-6.51	-68.51	1122.19	-0.54	2.02	0.04	
0.318	-6.34	-69.13	1122.71	-0.54	2.02	0.04	
0.319	-6.16	-69.92	1121.48	-0.54	2.02	0.05	
0.320	-4.93	-69.70	1122.54	-0.54	2.02	0.05	
0.321	-5.46	-70.23	1122.01	-0.54	2.02	0.05	
0.322	-5.19	-70.76	1121.66	-0.55	2.01	0.05	
0.323	-4.75	-72.04	1120.60	-0.55	2.02	0.05	
0.324	-4.14	-72.04	1120.25	-0.55	2.01	0.05	
0.325	-3.70	-72.48	1121.13	-0.55	2.01	0.05	
0.326	-4.22	-73.23	1120.60	-0.55	2.01	0.05	
0.327	-3.78	-73.98	1120.78	-0.55	2.01	0.05	
0.328	-4.49	-74.60	1120.60	-0.55	2.01	0.05	
0.329	-3.96	-75.65	1120.78	-0.55	2.01	0.06	
0.330	-4.40	-76.01	1119.89	-0.55	2.01	0.05	
0.331	-4.58	-76.67	1120.07	-0.55	2.00	0.05	
0.332	-4.05	-77.59	1119.01	-0.55	2.00	0.05	
0.333	-4.22	-77.42	1118.48	-0.55	2.00	0.06	
0.334	-3.34	-77.64	1119.01	-0.55	2.00	0.06	
0.335	-3.70	-78.39	1118.66	-0.55	2.00	0.05	
0.336	-4.31	-78.92	1118.48	-0.55	2.00	0.05	
0.337	-3.61	-79.49	1118.84	-0.55	1.99	0.05	
0.338	-3.34	-79.27	1118.48	-0.55	2.00	0.05	
0.339	-3.26	-80.02	1118.48	-0.55	1.99	0.05	
0.340	-3.87	-79.23	1118.66	-0.55	1.99	0.05	
0.341	-3.08	-79.49	1118.13	-0.55	1.99	0.05	
0.342	-3.34	-79.58	1117.96	-0.55	1.99	0.05	
0.343	-3.70	-79.98	1117.96	-0.55	1.99	0.05	
0.344	-2.46	-79.58	1117.60	-0.55	1.99	0.05	
0.345	-2.99	-79.84	1117.78	-0.54	1.99	0.05	
0.346	-2.20	-79.53	1117.25	-0.54	1.99	0.05	
0.347	-1.58	-79.49	1117.07	-0.54	1.99	0.05	
0.348	-1.76	-79.01	1116.55	-0.54	1.98	0.05	
0.349	-2.02	-79.45	1116.19	-0.54	1.98	0.05	
0.350	-1.32	-79.01	1116.19	-0.54	1.98	0.05	
0.351	-0.97	-79.45	1116.72	-0.54	1.98	0.05	
0.352	-1.41	-78.87	1117.25	-0.54	1.98	0.05	
0.353	-0.26	-78.21	1116.55	-0.54	1.98	0.05	
0.354	0.09	-78.17	1116.37	-0.54	1.98	0.05	
0.355	-1.23	-78.08	1116.02	-0.53	1.98	0.05	
0.356	-0.44	-77.68	1116.19	-0.53	1.98	0.05	
0.357	0.00	-76.85	1115.66	-0.53	1.98	0.04	
0.358	0.18	-77.02	1115.84	-0.53	1.98	0.04	
0.359	0.44	-76.85	1115.31	-0.53	1.98	0.04	
0.360	0.26	-76.14	1115.66	-0.53	1.98	0.04	
0.361	0.79	-75.92	1115.66	-0.53	1.97	0.04	
0.362	0.35	-75.39	1115.49	-0.53	1.98	0.04	
0.363	0.53	-75.39	1115.84	-0.53	1.97	0.04	
0.364	0.26	-75.13	1115.66	-0.53	1.98	0.04	
0.365	0.35	-74.42	1115.14	-0.53	1.98	0.04	
0.366	1.32	-74.16	1116.19	-0.53	1.97	0.04	
0.367	1.41	-72.97	1116.02	-0.53	1.98	0.04	
0.368	1.14	-72.88	1116.55	-0.52	1.97	0.04	
0.369	0.88	-72.97	1115.84	-0.52	1.97	0.04	
0.370	1.41	-72.30	1116.02	-0.52	1.97	0.03	
0.371	1.41	-71.51	1116.55	-0.53	1.97	0.04	
0.372	1.67	-71.16	1116.37	-0.52	1.97	0.03	
0.373	1.14	-70.54	1116.72	-0.52	1.98	0.04	
0.374	1.14	-70.32	1115.84	-0.52	1.98	0.03	
0.375	0.44	-69.66	1116.55	-0.52	1.98	0.04	
0.376	0.97	-69.00	1116.72	-0.52	1.98	0.03	
0.377	1.14	-68.42	1116.90	-0.52	1.97	0.03	
0.378	0.70	-68.64	1117.43	-0.52	1.98	0.03	
0.379	0.62	-66.70	1117.25	-0.52	1.98	0.03	
0.380	0.70	-66.79	1117.43	-0.52	1.98	0.03	
0.381	0.88	-66.70	1118.13	-0.51	1.98	0.03	
0.382	0.44	-66.44	1117.60	-0.52	1.98	0.03	
0.383	0.35	-65.47	1117.43	-0.51	1.98	0.03	
0.384	0.26	-65.34	1118.48	-0.51	1.98	0.03	
0.385	-0.09	-64.81	1117.96	-0.51	1.98	0.03	
0.386	-0.18	-63.80	1117.96	-0.51	1.98	0.03	
0.387	-0.88	-63.75	1118.48	-0.51	1.99	0.03	
0.388	-1.14	-63.53	1117.60	-0.51	1.99	0.03	
0.389	-1.23	-62.03	1117.96	-0.51	1.99	0.03	
0.390	-1.58	-61.55	1119.01	-0.51	1.98	0.03	
0.391	-1.23	-62.03	1118.66	-0.51	1.99	0.03	
0.392	-2.38	-60.36	1119.19	-0.51	1.99	0.03	
0.393	-2.29	-60.80	1118.13	-0.51	1.99	0.03	
0.394	-2.73	-59.12	1119.19	-0.51	1.99	0.03	
0.395	-3.34	-59.17	1119.37	-0.51	1.99	0.03	
0.396	-4.05	-58.42	1118.84	-0.51	1.99	0.03	
0.397	-4.66	-58.46	1118.48	-0.50	1.99	0.03	
0.398	-5.02	-56.65	1119.01	-0.50	1.99	0.03	
0.399	-4.75	-56.17	1118.66	-0.50	1.99	0.03	
0.400	-5.02	-56.17	1118.66	-0.50	1.99	0.03	
0.401	-5.37	-56.08	1119.01	-0.50	1.99	0.02	
0.402	-5.63	-55.24	1119.54	-0.50	1.99	0.03	
0.403	-5.28	-54.05	1120.07	-0.50	1.99	0.02	
0.404	-6.25	-54.58	1118.31	-0.50	1.99	0.03	
0.405	-5.63	-54.45	1119.54	-0.50	1.99	0.02	
0.406	-6.51	-53.96	1119.01	-0.50	1.99	0.02	
0.407	-6.25	-53.65	1119.01	-0.50	2.00	0.02	
0.408	-6.42	-52.99	1119.54	-0.50	1.99	0.02	
0.409	-6.25	-52.42	1119.72	-0.50	1.99	0.02	
0.410	-6.69	-52.24	1119.72	-0.50	1.99	0.02	
0.411	-6.69	-51.45	1119.72	-0.50	1.99	0.02	
0.412	-6.42	-51.19	1120.25	-0.50	1.99	0.02	
0.413	-6.51	-51.76	1119.72	-0.50	1.99	0.02	
0.414	-6.51	-51.14	1119.89	-0.50	1.99	0.02	
0.415	-7.04	-51.14	1120.42	-0.50	1.99	0.02	
0.416	-5.98	-51.05	1119.89	-0.50	1.99	0.02	
0.417	-6.95	-51.14	1120.07	-0.50	1.99	0.02	
0.418	-6.42	-50.75	1121.13	-0.50	1.99	0.02	
0.419	-6.69	-51.23	1120.25	-0.49	1.99	0.03	
0.420	-6.16	-50.26	1120.42	-0.49	1.99	0.02	
0.421	-6.86	-49.95	1120.25	-0.50	2.00	0.02	
0.422	-5.98	-50.39	1120.25	-0.49	1.99	0.03	
0.423	-6.69	-50.44	1120.07	-0.49	1.99	0.03	
0.424	-6.95	-50.75	1120.95	-0.49	1.99	0.03	
0.425	-5.81	-50.92	1121.13	-0.49	1.99	0.03	
